user_id,activity_date,device_id,steps,active_minutes,resting_hr,sleep_minutes,sleep_deep_minutes,sleep_rem_minutes,sleep_light_minutes,calories
4,2024-12-31,1,2906,27,71.2,369,52,89,228,1492
4,2025-01-01,1,3520,24,68.7,406,75,108,223,1479
4,2025-01-02,1,5482,43,63.2,474,84,107,283,1666
4,2025-01-03,1,6580,57,64.0,347,65,74,208,1782
4,2025-01-04,1,3388,37,70.1,402,74,89,239,1555
4,2025-01-05,1,4866,43,68.3,352,49,88,215,1683
4,2025-01-06,1,3843,34,65.7,428,74,83,271,1580
4,2025-01-07,1,2972,31,70.3,438,86,82,270,1570
4,2025-01-08,1,4621,35,69.8,499,99,108,292,1630
4,2025-01-09,1,6348,59,63.8,388,67,77,244,1790
4,2025-01-10,1,3955,38,66.6,403,68,90,245,1665
4,2025-01-11,1,4803,44,66.4,427,95,103,229,1598
4,2025-01-12,1,3821,30,68.3,429,84,108,237,1634
4,2025-01-13,1,3341,32,71.0,409,75,102,232,1472
4,2025-01-14,1,5626,53,64.1,407,59,78,270,1656
4,2025-01-15,1,5822,49,66.1,431,74,83,274,1666
4,2025-01-16,1,5004,53,67.6,371,80,81,210,1760
4,2025-01-17,1,4796,47,66.5,430,69,115,246,1547
4,2025-01-18,1,3707,33,67.3,493,81,114,298,1522
4,2025-01-19,1,5570,51,65.2,348,55,75,218,1709
4,2025-01-20,1,4004,48,71.8,449,80,88,281,1588
4,2025-01-21,1,5889,46,66.6,440,71,93,276,1691
4,2025-01-22,1,4329,34,66.1,418,85,110,223,1558
4,2025-01-23,1,5160,53,64.1,453,83,99,271,1765
4,2025-01-24,1,5095,50,61.8,408,69,85,254,1772
4,2025-01-25,1,6286,67,64.0,520,73,120,327,1789
4,2025-01-26,1,6582,55,63.7,417,71,85,261,1786
4,2025-01-27,1,5317,59,63.5,484,96,107,281,1729
4,2025-01-28,1,5931,57,67.2,495,90,99,306,1681
4,2025-01-29,1,5965,49,66.1,405,87,89,229,1645
4,2025-01-30,1,4422,40,67.2,466,70,118,278,1619
4,2025-01-31,1,3403,29,72.4,410,69,106,235,1521
4,2025-02-01,1,6187,51,66.5,455,94,112,249,1707
4,2025-02-02,1,5187,52,67.5,361,60,95,206,1691
4,2025-02-03,1,3330,36,73.5,458,79,117,262,1582
4,2025-02-04,1,5625,45,66.7,465,73,120,272,1730
4,2025-02-05,1,4121,29,67.4,408,62,101,245,1579
4,2025-02-06,1,2285,25,70.8,384,72,100,212,1446
4,2025-02-07,1,5522,42,67.6,306,66,71,169,1784
4,2025-02-08,1,5620,49,62.9,385,73,70,242,1719
4,2025-02-09,1,6850,70,60.4,421,79,102,240,1816
4,2025-02-10,1,4871,29,65.4,438,100,93,245,1629
4,2025-02-11,1,3991,26,68.8,424,83,94,247,1486
4,2025-02-12,1,4377,49,67.1,367,69,80,218,1589
4,2025-02-13,1,5138,50,64.7,541,113,110,318,1737
4,2025-02-14,1,4473,37,66.4,419,64,78,277,1549
4,2025-02-15,1,3178,22,66.0,489,85,89,315,1586
4,2025-02-16,1,5796,51,65.3,424,63,104,257,1761
4,2025-02-17,1,4959,40,63.5,454,100,109,245,1689
4,2025-02-18,1,4190,41,67.2,469,93,114,262,1648
4,2025-02-19,1,4571,39,67.4,369,71,91,207,1675
4,2025-02-20,1,4620,37,65.7,439,63,93,283,1769
4,2025-02-21,1,5772,51,68.4,391,65,85,241,1732
4,2025-02-22,1,4737,39,71.1,372,70,69,233,1627
4,2025-02-23,1,4457,40,67.0,395,73,104,218,1722
4,2025-02-24,1,6431,65,65.6,464,101,101,262,1783
4,2025-02-25,1,3077,17,70.8,385,71,94,220,1511
4,2025-02-26,1,5608,58,68.7,328,47,67,214,1848
4,2025-02-27,1,5635,46,65.9,507,88,104,315,1789
4,2025-02-28,1,4653,30,66.0,421,61,105,255,1581
4,2025-03-01,1,5187,43,69.5,396,72,94,230,1578
4,2025-03-02,1,5078,49,70.5,375,49,87,239,1697
4,2025-03-03,1,5118,49,70.3,491,95,126,270,1656
4,2025-03-04,1,4443,31,67.0,372,84,88,200,1641
4,2025-03-05,1,4151,35,71.4,400,67,81,252,1617
4,2025-03-06,1,5059,48,64.7,411,71,87,253,1732
4,2025-03-07,1,4361,40,64.5,489,96,131,262,1620
4,2025-03-08,1,6153,50,66.0,436,94,90,252,1723
4,2025-03-09,1,5189,42,65.1,376,65,98,213,1631
4,2025-03-10,1,2709,27,73.0,416,85,87,244,1397
4,2025-03-11,1,5102,40,67.1,370,58,95,217,1680
4,2025-03-12,1,4349,40,64.1,423,81,99,243,1633
4,2025-03-13,1,4608,29,68.9,395,75,88,232,1632
4,2025-03-14,1,5159,44,64.9,456,65,99,292,1695
4,2025-03-15,1,6593,56,61.3,386,67,82,237,1798
4,2025-03-16,1,4515,33,67.9,426,86,104,236,1663
4,2025-03-17,1,4627,37,66.4,420,70,84,266,1619
4,2025-03-18,1,4954,44,67.9,464,67,115,282,1676
4,2025-03-19,1,4196,30,69.8,422,61,108,253,1484
4,2025-03-20,1,2565,21,66.5,348,45,91,212,1503
4,2025-03-21,1,5781,50,66.4,401,68,82,251,1762
4,2025-03-22,1,3846,37,66.0,366,58,74,234,1573
4,2025-03-23,1,5138,37,66.0,380,50,101,229,1646
4,2025-03-24,1,4770,50,68.0,405,71,79,255,1709
4,2025-03-25,1,3655,29,68.9,432,89,108,235,1578
4,2025-03-26,1,5355,47,67.1,418,63,98,257,1790
4,2025-03-27,1,5055,55,66.7,507,90,95,322,1678
4,2025-03-28,1,6642,61,69.7,375,75,95,205,1787
4,2025-03-29,1,5685,46,61.6,412,80,83,249,1711
4,2025-03-30,1,4378,39,67.3,437,86,80,271,1650
4,2025-03-31,1,3499,27,69.8,415,84,90,241,1582
4,2025-04-01,1,4567,43,68.2,384,76,73,235,1611
4,2025-04-02,1,4936,43,67.1,483,68,94,321,1716
4,2025-04-03,1,5284,37,64.4,440,64,108,268,1664
4,2025-04-04,1,4354,47,68.2,423,86,85,252,1684
4,2025-04-05,1,4244,43,70.1,424,62,106,256,1632
4,2025-04-06,1,7135,65,62.4,472,83,90,299,1852
4,2025-04-07,1,5335,44,65.0,453,80,85,288,1646
4,2025-04-08,1,4225,36,70.0,338,54,77,207,1562
4,2025-04-09,1,4207,35,68.1,422,62,96,264,1630
4,2025-04-10,1,3239,34,70.6,364,63,98,203,1562
4,2025-04-11,1,4213,42,68.4,477,66,109,302,1651
4,2025-04-12,1,5164,57,64.3,393,69,81,243,1818
4,2025-04-13,1,6999,62,64.5,415,60,110,245,1897
4,2025-04-14,1,4139,41,67.5,465,105,85,275,1631
4,2025-04-15,1,4198,34,70.5,474,98,96,280,1557
4,2025-04-16,1,4133,35,68.9,391,78,82,231,1574
4,2025-04-17,1,5199,53,64.4,469,89,84,296,1720
4,2025-04-18,1,4873,33,67.8,400,69,105,226,1548
4,2025-04-19,1,4715,42,64.4,353,59,81,213,1684
4,2025-04-20,1,3169,27,70.1,378,79,72,227,1536
4,2025-04-21,1,2537,25,74.5,423,92,80,251,1516
4,2025-04-22,1,6280,57,68.4,369,66,68,235,1757
4,2025-04-23,1,4104,52,68.2,420,63,93,264,1712
4,2025-04-24,1,5827,55,64.8,470,78,87,305,1688
4,2025-04-25,1,4964,35,64.3,518,70,129,319,1614
4,2025-04-26,1,3771,33,67.8,431,72,82,277,1632
4,2025-04-27,1,5065,34,70.0,368,73,87,208,1630
4,2025-04-28,1,4237,38,65.1,440,86,89,265,1595
4,2025-04-29,1,5641,52,66.8,375,72,93,210,1693
4,2025-04-30,1,6352,67,67.3,361,73,82,206,1857
4,2025-05-01,1,5288,43,67.5,461,103,94,264,1691
4,2025-05-02,1,5207,47,64.7,448,98,100,250,1694
4,2025-05-03,1,5141,39,68.1,501,101,109,291,1652
4,2025-05-04,1,3496,32,67.9,466,107,119,240,1500
4,2025-05-05,1,4692,32,68.7,412,66,90,256,1607
4,2025-05-06,1,3087,23,70.6,460,69,117,274,1546
4,2025-05-07,1,4149,38,65.3,471,97,124,250,1583
4,2025-05-08,1,3943,33,63.4,400,76,80,244,1521
4,2025-05-09,1,4331,42,70.2,445,67,110,268,1684
4,2025-05-10,1,3005,29,67.7,393,58,83,252,1571
4,2025-05-11,1,5117,51,69.9,413,62,100,251,1726
4,2025-05-12,1,4994,48,65.1,376,80,91,205,1765
4,2025-05-13,1,5168,49,68.5,325,64,80,181,1743
4,2025-05-14,1,4113,32,69.2,466,86,93,287,1577
4,2025-05-15,1,3184,30,71.9,432,79,115,238,1488
4,2025-05-16,1,5305,49,66.4,372,55,67,250,1757
4,2025-05-17,1,3838,35,66.7,417,71,104,242,1631
4,2025-05-18,1,6130,48,66.2,465,98,89,278,1771
4,2025-05-19,1,4315,37,65.2,382,76,99,207,1665
4,2025-05-20,1,3299,26,66.7,413,88,93,232,1534
4,2025-05-21,1,4586,40,69.0,469,87,122,260,1674
4,2025-05-22,1,5413,50,69.0,344,55,68,221,1746
4,2025-05-23,1,4278,41,69.4,401,84,95,222,1682
4,2025-05-24,1,5743,61,66.8,381,53,94,234,1739
4,2025-05-25,1,5544,60,66.9,375,59,74,242,1788
4,2025-05-26,1,3132,25,73.4,363,74,91,198,1567
4,2025-05-27,1,5826,65,65.2,442,58,118,266,1792
4,2025-05-28,1,5351,57,67.9,379,85,90,204,1697
4,2025-05-29,1,4688,39,67.6,404,88,78,238,1749
4,2025-05-30,1,4940,46,66.2,361,59,72,230,1642
4,2025-05-31,1,4781,51,67.4,497,70,110,317,1739
4,2025-06-01,1,4162,45,66.4,497,100,98,299,1727
4,2025-06-02,1,3059,25,68.6,395,76,106,213,1529
4,2025-06-03,1,3418,34,65.6,376,70,82,224,1638
4,2025-06-04,1,4005,38,67.3,389,72,101,216,1619
4,2025-06-05,1,3232,30,70.7,373,83,81,209,1581
4,2025-06-06,1,4866,43,68.0,381,77,74,230,1689
4,2025-06-07,1,5637,55,66.7,459,92,116,251,1789
4,2025-06-08,1,5045,51,69.4,464,70,84,310,1720
4,2025-06-09,1,3559,38,74.1,402,69,80,253,1641
4,2025-06-10,1,3558,34,69.0,416,91,110,215,1644
4,2025-06-11,1,5486,48,63.4,389,58,92,239,1731
4,2025-06-12,1,5700,58,65.7,360,68,87,205,1753
4,2025-06-13,1,2662,23,71.4,347,70,79,198,1481
4,2025-06-14,1,7280,59,62.9,388,57,77,254,1718
4,2025-06-15,1,4409,43,66.6,466,85,122,259,1654
4,2025-06-16,1,5199,54,67.5,443,94,106,243,1633
4,2025-06-17,1,4034,33,67.2,402,89,79,234,1589
4,2025-06-18,1,4756,50,66.1,450,65,98,287,1708
4,2025-06-19,1,3810,34,66.5,431,90,87,254,1676
4,2025-06-20,1,2416,20,69.6,514,89,115,310,1474
4,2025-06-21,1,5047,42,68.3,374,64,99,211,1758
4,2025-06-22,1,4822,52,65.5,416,84,97,235,1752
4,2025-06-23,1,4880,47,65.6,390,85,96,209,1715
4,2025-06-24,1,4154,40,70.7,473,96,94,283,1556
4,2025-06-25,1,4520,26,70.5,486,107,129,250,1468
4,2025-06-26,1,5060,41,67.0,474,96,114,264,1636
4,2025-06-27,1,6406,68,61.3,424,78,86,260,1807
4,2025-06-28,1,3662,31,66.4,400,74,79,247,1583
4,2025-06-29,1,5730,61,67.2,355,78,70,207,1702
4,2025-06-30,1,4105,38,68.4,470,66,106,298,1599
4,2025-07-01,1,4868,42,64.5,384,80,74,230,1672
4,2025-07-02,1,5163,55,67.5,365,80,76,209,1690
4,2025-07-03,1,3145,21,68.9,416,55,107,254,1534
4,2025-07-04,1,5056,51,64.4,444,86,95,263,1691
4,2025-07-05,1,5442,47,65.5,407,65,103,239,1774
4,2025-07-06,1,6925,58,64.8,451,98,114,239,1790
4,2025-07-07,1,4066,48,69.5,457,100,96,261,1709
4,2025-07-08,1,5322,51,67.5,419,95,77,247,1625
4,2025-07-09,1,5742,50,62.5,355,61,75,219,1750
4,2025-07-10,1,5772,52,68.0,417,57,76,284,1796
4,2025-07-11,1,5982,61,65.8,490,112,128,250,1754
4,2025-07-12,1,4463,31,63.9,410,54,92,264,1663
4,2025-07-13,1,6176,62,66.7,405,89,94,222,1783
4,2025-07-14,1,7591,73,61.6,414,71,98,245,1914
4,2025-07-15,1,4738,46,65.1,445,66,93,286,1705
4,2025-07-16,1,4205,43,66.8,459,61,101,297,1705
4,2025-07-17,1,7736,62,62.2,371,51,87,233,1869
4,2025-07-18,1,4756,46,66.2,405,80,83,242,1592
4,2025-07-19,1,4587,34,65.9,403,74,104,225,1666
4,2025-07-20,1,5943,50,66.1,395,66,92,237,1734
4,2025-07-21,1,4567,37,69.2,431,87,84,260,1632
4,2025-07-22,1,5128,46,69.5,378,57,77,244,1706
4,2025-07-23,1,3448,23,70.9,385,70,104,211,1468
4,2025-07-24,1,5011,51,68.4,441,74,101,266,1681
4,2025-07-25,1,3929,30,69.3,471,64,106,301,1558
4,2025-07-26,1,6025,51,66.1,308,41,74,193,1766
4,2025-07-27,1,4184,36,69.1,397,73,95,229,1670
4,2025-07-28,1,5933,63,67.3,426,66,95,265,1782
4,2025-07-29,1,6033,54,64.6,360,81,95,184,1787
4,2025-07-30,1,2970,32,71.6,341,51,72,218,1573
4,2025-07-31,1,4533,39,65.7,391,55,101,235,1636
4,2025-08-01,1,5529,54,67.1,444,84,96,264,1765
4,2025-08-02,1,5208,41,67.3,384,63,102,219,1682
4,2025-08-03,1,5324,52,67.2,408,73,95,240,1697
4,2025-08-04,1,3723,40,70.6,485,69,127,289,1598
4,2025-08-05,1,4493,43,67.1,369,54,77,238,1625
4,2025-08-06,1,5081,48,67.2,331,69,89,173,1691
4,2025-08-07,1,5043,40,68.2,468,69,111,288,1617
4,2025-08-08,1,5113,46,69.4,430,89,103,238,1649
4,2025-08-09,1,6717,58,68.0,436,99,89,248,1860
4,2025-08-10,1,3323,32,69.3,431,90,93,248,1571
4,2025-08-11,1,4822,49,66.0,456,99,123,234,1714
4,2025-08-12,1,3511,22,69.4,422,70,113,239,1497
4,2025-08-13,1,4904,48,67.9,405,90,78,237,1738
4,2025-08-14,1,4950,52,63.9,478,95,88,295,1785
4,2025-08-15,1,3490,28,68.9,423,66,92,265,1544
4,2025-08-16,1,4329,39,69.0,373,69,76,228,1689
4,2025-08-17,1,3966,47,69.4,450,78,100,272,1695
4,2025-08-18,1,6115,47,63.3,430,71,110,249,1729
4,2025-08-19,1,5791,48,66.5,405,61,108,236,1707
4,2025-08-20,1,5093,50,64.4,360,47,74,239,1629
4,2025-08-21,1,4711,52,68.2,397,91,86,220,1716
4,2025-08-22,1,4416,40,68.5,383,59,88,236,1611
4,2025-08-23,1,3400,27,69.2,408,64,87,257,1605
4,2025-08-24,1,2894,21,72.3,373,80,87,206,1447
4,2025-08-25,1,4588,38,71.2,471,87,96,288,1610
4,2025-08-26,1,6033,64,67.1,479,107,126,246,1749
4,2025-08-27,1,5297,46,67.1,466,105,114,247,1744
4,2025-08-28,1,6189,64,61.5,443,66,97,280,1842
4,2025-08-29,1,4229,28,67.3,412,86,108,218,1586
4,2025-08-30,1,5016,50,63.2,425,55,108,262,1712
4,2025-08-31,1,6475,67,63.1,381,55,72,254,1819
4,2025-09-01,1,3440,40,71.1,434,89,101,244,1580
4,2025-09-02,1,4279,31,67.4,412,56,80,276,1626
4,2025-09-03,1,3186,31,70.6,448,87,117,244,1452
4,2025-09-04,1,3102,23,71.3,470,81,95,294,1487
4,2025-09-05,1,5543,61,66.9,448,73,100,275,1743
4,2025-09-06,1,5100,60,63.8,391,71,72,248,1778
4,2025-09-07,1,8161,74,60.2,358,77,68,213,1850
4,2025-09-08,1,3665,33,67.0,341,51,77,213,1607
4,2025-09-09,1,6252,64,58.3,380,66,84,230,1897
4,2025-09-10,1,4891,48,65.6,478,103,94,281,1685
4,2025-09-11,1,3420,31,65.2,383,52,102,229,1555
4,2025-09-12,1,4209,40,71.8,425,64,112,249,1636
4,2025-09-13,1,4201,34,65.4,374,79,94,201,1611
4,2025-09-14,1,6366,56,66.1,436,85,85,266,1762
4,2025-09-15,1,4663,38,66.5,400,92,101,207,1584
4,2025-09-16,1,6382,56,65.0,407,89,85,233,1817
4,2025-09-17,1,3695,25,68.8,365,71,90,204,1533
4,2025-09-18,1,4688,56,67.2,427,96,82,249,1757
4,2025-09-19,1,3485,29,69.0,483,99,101,283,1564
4,2025-09-20,1,5011,53,66.6,273,57,64,152,1710
4,2025-09-21,1,5280,36,67.6,394,60,99,235,1560
4,2025-09-22,1,4087,23,69.1,406,70,105,231,1507
4,2025-09-23,1,5007,57,67.4,390,68,88,234,1720
4,2025-09-24,1,3992,40,67.5,418,68,91,259,1631
4,2025-09-25,1,3455,37,71.7,360,56,77,227,1583
4,2025-09-26,1,6092,61,61.9,314,49,71,194,1773
4,2025-09-27,1,6329,61,66.1,372,83,83,206,1798
4,2025-09-28,1,4562,30,68.4,328,55,84,189,1552
4,2025-09-29,1,4914,38,70.2,379,76,75,228,1748
4,2025-09-30,1,4404,40,67.2,383,81,102,200,1653
4,2025-10-01,1,4107,50,66.7,473,80,117,276,1727
4,2025-10-02,1,5144,50,65.9,327,68,83,176,1720
4,2025-10-03,1,4092,32,71.8,384,73,82,229,1677
4,2025-10-04,1,3898,44,66.6,424,88,84,252,1632
4,2025-10-05,1,4371,24,69.8,372,84,78,210,1573
4,2025-10-06,1,5369,48,64.6,407,89,86,232,1706
4,2025-10-07,1,4569,47,63.1,443,90,80,273,1774
4,2025-10-08,1,4587,38,66.9,482,99,128,255,1557
4,2025-10-09,1,3455,26,71.1,345,66,77,202,1549
4,2025-10-10,1,4560,41,68.6,443,77,101,265,1640
4,2025-10-11,1,6599,69,65.7,450,93,121,236,1825
4,2025-10-12,1,4175,52,69.8,401,55,77,269,1651
4,2025-10-13,1,6076,64,64.4,437,75,79,283,1825
4,2025-10-14,1,3655,34,69.4,460,79,99,282,1587
4,2025-10-15,1,4749,44,67.9,443,93,102,248,1618
4,2025-10-16,1,7249,49,63.8,428,82,80,266,1756
4,2025-10-17,1,5161,43,66.0,390,51,81,258,1707
4,2025-10-18,1,3911,27,64.3,387,69,79,239,1628
4,2025-10-19,1,4259,33,65.8,474,108,93,273,1657
4,2025-10-20,1,5891,61,62.8,403,73,102,228,1733
4,2025-10-21,1,5639,41,67.3,493,65,117,311,1777
4,2025-10-22,1,4133,43,66.6,424,97,86,241,1647
4,2025-10-23,1,4717,46,64.3,431,98,87,246,1554
4,2025-10-24,1,4847,36,68.6,411,57,86,268,1711
4,2025-10-25,1,5083,55,65.5,436,82,105,249,1697
4,2025-10-26,1,4437,44,65.2,314,45,79,190,1605
4,2025-10-27,1,3877,40,68.8,419,57,108,254,1585
4,2025-10-28,1,5871,44,68.8,408,61,84,263,1728
4,2025-10-29,1,6122,53,65.8,423,75,86,262,1689
4,2025-10-30,1,3580,40,68.7,419,95,80,244,1710
4,2025-10-31,1,4110,29,70.1,325,63,75,187,1662
4,2025-11-01,1,4007,42,67.2,427,87,79,261,1711
4,2025-11-02,1,4832,43,68.5,415,68,106,241,1661
4,2025-11-03,1,4693,44,70.2,379,76,78,225,1682
4,2025-11-04,1,4302,38,68.1,414,72,75,267,1589
4,2025-11-05,1,2951,38,72.5,444,89,114,241,1623
4,2025-11-06,1,3771,34,65.5,429,85,96,248,1559
4,2025-11-07,1,4879,36,68.5,340,60,81,199,1694
4,2025-11-08,1,6110,57,64.0,463,75,121,267,1807
4,2025-11-09,1,3073,26,69.5,456,95,112,249,1497
4,2025-11-10,1,5289,50,68.5,456,84,115,257,1747
4,2025-11-11,1,3645,31,69.0,351,46,74,231,1550
4,2025-11-12,1,4735,44,65.6,375,54,93,228,1716
4,2025-11-13,1,3965,41,69.0,457,85,85,287,1589
4,2025-11-14,1,6704,59,61.0,449,99,92,258,1788
4,2025-11-15,1,6898,61,61.4,370,70,72,228,1854
4,2025-11-16,1,5807,50,63.5,512,107,126,279,1758
4,2025-11-17,1,3045,29,70.1,398,54,84,260,1535
4,2025-11-18,1,4154,36,68.8,397,86,89,222,1519
4,2025-11-19,1,3952,27,67.7,334,44,85,205,1487
4,2025-11-20,1,4892,42,61.5,474,65,102,307,1651
4,2025-11-21,1,4441,45,68.2,457,95,95,267,1753
4,2025-11-22,1,5249,59,65.6,439,89,90,260,1717
4,2025-11-23,1,4185,35,66.5,369,78,84,207,1663
4,2025-11-24,1,5524,54,67.5,426,91,97,238,1759
4,2025-11-25,1,5021,53,66.1,485,93,95,297,1687
4,2025-11-26,1,2717,25,69.3,438,84,93,261,1583
4,2025-11-27,1,5282,44,69.1,347,70,82,195,1695
4,2025-11-28,1,4613,43,71.0,438,81,110,247,1667
4,2025-11-29,1,6013,44,68.1,382,80,77,225,1589
4,2025-11-30,1,5940,56,69.9,422,79,95,248,1767
4,2025-12-01,1,5278,52,65.0,398,66,86,246,1680
4,2025-12-02,1,3922,39,70.3,405,62,77,266,1558
4,2025-12-03,1,4627,53,67.9,349,61,73,215,1736
4,2025-12-04,1,3872,31,68.4,453,62,114,277,1566
4,2025-12-05,1,4005,49,67.8,456,72,95,289,1639
4,2025-12-06,1,4836,39,65.1,489,64,126,299,1679
4,2025-12-07,1,4292,33,69.2,364,74,89,201,1630
4,2025-12-08,1,3588,35,66.8,470,67,98,305,1637
4,2025-12-09,1,5459,51,65.0,378,78,77,223,1732
4,2025-12-10,1,3200,21,72.0,400,55,105,240,1540
4,2025-12-11,1,4132,37,69.6,433,87,112,234,1609
4,2025-12-12,1,2574,25,66.3,440,65,86,289,1563
4,2025-12-13,1,4784,44,67.9,414,56,105,253,1659
4,2025-12-14,1,4583,38,69.7,452,91,96,265,1739
4,2025-12-15,1,5281,45,67.4,381,67,90,224,1657
4,2025-12-16,1,4297,29,65.9,444,75,118,251,1615
4,2025-12-17,1,3726,41,67.2,396,62,84,250,1615
4,2025-12-18,1,3937,31,66.2,431,79,78,274,1563
4,2025-12-19,1,4218,26,66.3,426,82,87,257,1565
4,2025-12-20,1,7415,62,65.6,486,71,109,306,1825
4,2025-12-21,1,5287,50,68.2,450,86,105,259,1673
4,2025-12-22,1,5042,48,69.6,366,70,80,216,1719
4,2025-12-23,1,3810,42,67.2,457,85,101,271,1548
4,2025-12-24,1,4357,34,69.4,397,78,93,226,1607
4,2025-12-25,1,3006,25,69.9,488,109,128,251,1622
4,2025-12-26,1,3187,23,70.5,472,70,119,283,1441
4,2025-12-27,1,3604,41,66.5,388,56,98,234,1602
4,2025-12-28,1,4549,42,69.0,330,69,61,200,1612
4,2025-12-29,1,4434,44,68.4,411,59,94,258,1743
4,2025-12-30,1,5112,49,71.6,554,88,104,362,1808
4,2025-12-31,1,4180,41,67.1,440,67,108,265,1744
5,2024-07-10,3,5276,46,55.6,452,64,87,301,2310
5,2024-07-11,3,6783,63,52.0,293,66,69,158,2392
5,2024-07-12,3,7727,64,52.3,385,81,84,220,2525
5,2024-07-13,3,6300,52,55.5,527,114,105,308,2363
5,2024-07-14,3,5070,46,54.4,389,69,82,238,2265
5,2024-07-15,3,5304,56,56.7,445,91,90,264,2406
5,2024-07-16,3,6102,55,54.3,316,56,63,197,2387
5,2024-07-17,3,8601,79,54.3,488,84,113,291,2636
5,2024-07-18,3,4820,39,57.2,489,75,113,301,2256
5,2024-07-19,3,5899,64,57.9,457,101,91,265,2444
5,2024-07-20,3,8643,76,51.5,438,82,115,241,2597
5,2024-07-21,3,9608,87,49.9,392,52,80,260,2682
5,2024-07-22,3,6366,59,57.9,508,87,94,327,2414
5,2024-07-23,3,5020,49,53.6,410,70,101,239,2302
5,2024-07-24,3,6460,55,54.5,379,67,77,235,2421
5,2024-07-25,3,8310,78,50.8,449,80,105,264,2613
5,2024-07-26,3,4431,48,57.1,415,82,80,253,2315
5,2024-07-27,3,9662,91,50.5,440,58,110,272,2735
5,2024-07-28,3,9606,84,48.2,437,90,94,253,2627
5,2024-07-29,3,6131,67,52.3,448,76,88,284,2427
5,2024-07-30,3,4977,44,54.9,384,87,102,195,2299
5,2024-07-31,3,5131,39,59.3,385,87,76,222,2317
5,2024-08-01,3,8465,61,50.3,376,49,83,244,2447
5,2024-08-02,3,7493,71,53.4,436,95,88,253,2489
5,2024-08-03,3,6660,63,52.4,344,66,82,196,2476
5,2024-08-04,3,8557,75,52.8,409,75,98,236,2654
5,2024-08-05,3,8543,70,53.0,451,98,118,235,2579
5,2024-08-06,3,10025,88,50.6,520,94,95,331,2631
5,2024-08-07,3,3684,25,58.9,345,49,87,209,2162
5,2024-08-08,3,7090,62,57.1,427,88,81,258,2552
5,2024-08-09,3,7255,61,53.6,347,64,90,193,2527
5,2024-08-10,3,6673,60,56.1,366,48,97,221,2453
5,2024-08-11,3,6271,55,53.4,393,71,77,245,2416
5,2024-08-12,3,8537,77,50.3,375,72,71,232,2530
5,2024-08-13,3,2992,28,55.9,423,64,91,268,2129
5,2024-08-14,3,5177,37,56.4,376,64,91,221,2388
5,2024-08-15,3,2560,28,57.5,470,74,124,272,2113
5,2024-08-16,3,7365,72,55.2,383,56,91,236,2444
5,2024-08-17,3,5514,43,55.0,443,100,108,235,2366
5,2024-08-18,3,7930,76,54.6,483,110,94,279,2575
5,2024-08-19,3,6881,60,55.2,437,79,108,250,2494
5,2024-08-20,3,6806,54,49.2,422,67,113,242,2395
5,2024-08-21,3,6022,51,53.7,509,115,105,289,2493
5,2024-08-22,3,8380,76,53.7,395,57,92,246,2522
5,2024-08-23,3,7365,76,53.3,349,68,80,201,2521
5,2024-08-24,3,6425,58,52.7,418,60,87,271,2366
5,2024-08-25,3,11385,105,51.6,415,61,108,246,2832
5,2024-08-26,3,6860,64,53.5,480,109,122,249,2504
5,2024-08-27,3,8473,72,48.5,426,89,105,232,2578
5,2024-08-28,3,4857,32,55.6,426,89,111,226,2316
5,2024-08-29,3,6602,62,51.4,440,61,101,278,2550
5,2024-08-30,3,7972,82,53.7,331,43,69,219,2619
5,2024-08-31,3,10556,103,47.8,372,56,92,224,2862
5,2024-09-01,3,7417,69,52.8,431,80,86,265,2519
5,2024-09-02,3,6718,60,50.6,445,101,119,225,2465
5,2024-09-03,3,9244,77,51.1,401,55,76,270,2711
5,2024-09-04,3,7483,63,51.6,422,88,88,246,2580
5,2024-09-05,3,9439,86,53.3,409,66,90,253,2709
5,2024-09-06,3,5900,52,50.6,438,87,105,246,2418
5,2024-09-07,3,4930,41,54.3,510,68,118,324,2339
5,2024-09-08,3,8694,87,54.4,376,51,79,246,2655
5,2024-09-09,3,4655,40,56.6,443,73,100,270,2353
5,2024-09-10,3,6922,64,51.8,438,84,114,240,2523
5,2024-09-11,3,6502,60,55.5,408,67,97,244,2492
5,2024-09-12,3,8125,77,49.6,356,63,91,202,2612
5,2024-09-13,3,9120,75,49.7,444,58,112,274,2583
5,2024-09-14,3,7067,62,52.9,525,84,130,311,2479
5,2024-09-15,3,7254,73,50.6,441,63,88,290,2493
5,2024-09-16,3,6872,74,55.1,443,101,90,252,2564
5,2024-09-17,3,7749,74,54.6,384,50,85,249,2522
5,2024-09-18,3,4785,29,56.9,366,62,72,232,2210
5,2024-09-19,3,6739,70,52.2,400,84,79,237,2449
5,2024-09-20,3,6184,56,57.4,376,65,74,237,2394
5,2024-09-21,3,7589,72,53.6,446,90,112,244,2467
5,2024-09-22,3,4216,41,53.0,481,75,105,301,2275
5,2024-09-23,3,7478,64,54.3,425,81,81,263,2525
5,2024-09-24,3,5707,55,51.6,421,88,90,243,2456
5,2024-09-25,3,7091,68,51.9,362,81,67,214,2480
5,2024-09-26,3,6173,48,55.0,408,64,93,251,2417
5,2024-09-27,3,9235,81,54.3,495,96,114,285,2677
5,2024-09-28,3,7781,66,48.6,369,82,71,216,2639
5,2024-09-29,3,5643,51,53.7,463,102,123,238,2421
5,2024-09-30,3,2345,29,57.8,343,72,78,193,2145
