user_id,log_date,meal_type,calories,protein_g,carbs_g,fat_g
1,2025-03-02,lunch,333.0,21.4,37.9,10.6
1,2025-03-02,breakfast,2054.0,114.7,246.0,67.9
1,2025-03-03,breakfast,366.0,30.1,39.9,9.6
1,2025-03-03,snack,383.0,28.2,47.6,8.8
1,2025-03-03,lunch,683.0,42.8,83.8,19.6
1,2025-03-03,dinner,1237.0,65.2,173.9,31.2
1,2025-03-04,breakfast,762.0,42.6,89.7,25.9
1,2025-03-04,lunch,221.0,12.5,30.3,5.5
1,2025-03-04,dinner,807.0,65.4,69.6,29.7
1,2025-03-04,snack,495.0,32.3,53.5,16.9
1,2025-03-05,dinner,1312.0,109.2,113.7,46.7
1,2025-03-05,lunch,1169.0,62.2,145.8,37.4
1,2025-03-07,breakfast,665.0,55.5,73.8,16.4
1,2025-03-07,lunch,877.0,53.2,114.5,22.9
1,2025-03-07,dinner,989.0,65.5,97.7,37.4
1,2025-03-08,breakfast,1495.0,121.5,172.6,35.4
1,2025-03-08,dinner,927.0,57.2,112.5,27.6
1,2025-03-09,snack,807.0,41.5,119.5,18.1
1,2025-03-09,breakfast,346.0,28.2,37.4,9.3
1,2025-03-09,lunch,1234.0,69.7,135.5,45.9
1,2025-03-10,breakfast,1641.0,124.8,188.9,43.0
1,2025-03-10,lunch,113.0,9.8,9.9,3.8
1,2025-03-10,snack,674.0,54.3,74.2,17.8
1,2025-03-10,dinner,171.0,12.0,19.6,5.0
1,2025-03-11,snack,445.0,24.9,51.3,15.6
1,2025-03-11,breakfast,1936.0,150.6,211.5,54.2
1,2025-03-11,lunch,277.0,21.2,30.9,7.6
1,2025-03-13,lunch,415.0,28.6,45.5,13.2
1,2025-03-13,snack,585.0,43.6,65.7,16.4
1,2025-03-13,dinner,1056.0,63.2,109.3,40.7
1,2025-03-13,breakfast,618.0,31.2,87.7,15.8
1,2025-03-14,breakfast,2436.0,199.9,249.2,71.1
1,2025-03-14,snack,135.0,8.0,14.2,5.1
1,2025-03-15,dinner,424.0,31.6,43.2,13.9
1,2025-03-15,snack,214.0,16.4,24.0,5.8
1,2025-03-15,lunch,1621.0,125.3,154.3,55.8
1,2025-03-15,breakfast,533.0,32.3,61.1,17.7
1,2025-03-18,dinner,562.0,34.2,63.1,19.2
1,2025-03-18,breakfast,1726.0,100.5,241.0,40.0
1,2025-03-18,lunch,170.0,10.5,18.1,6.2
1,2025-03-18,snack,231.0,14.6,27.6,6.9
1,2025-03-19,snack,422.0,30.5,39.2,15.9
1,2025-03-19,breakfast,1001.0,67.7,100.2,36.6
1,2025-03-19,dinner,908.0,56.8,102.1,30.3
1,2025-03-19,lunch,232.0,16.1,22.7,8.5
1,2025-03-21,breakfast,466.0,37.1,50.4,12.9
1,2025-03-21,lunch,386.0,33.0,40.7,10.1
1,2025-03-21,snack,1385.0,111.3,159.4,33.5
1,2025-03-21,dinner,276.0,20.8,33.4,6.6
1,2025-03-22,dinner,724.0,57.6,84.9,17.1
1,2025-03-22,snack,1389.0,108.8,132.2,47.2
1,2025-03-22,breakfast,729.0,42.2,95.8,19.7
1,2025-03-23,lunch,689.0,57.6,65.7,21.8
1,2025-03-23,breakfast,1755.0,124.5,204.9,48.6
1,2025-03-24,lunch,1632.0,117.6,196.9,41.6
1,2025-03-24,breakfast,470.0,27.0,50.6,17.7
1,2025-03-24,dinner,375.0,27.6,37.8,12.6
1,2025-03-25,lunch,944.0,58.6,99.5,34.6
1,2025-03-25,breakfast,1761.0,110.1,189.9,62.3
1,2025-03-26,snack,488.0,37.5,57.9,11.8
1,2025-03-26,breakfast,847.0,57.9,97.7,25.0
1,2025-03-26,dinner,677.0,56.6,69.0,19.4
1,2025-03-26,lunch,328.0,16.6,40.5,11.1
1,2025-03-27,breakfast,1191.0,67.9,140.0,39.9
1,2025-03-27,snack,162.0,9.8,16.9,6.1
1,2025-03-27,dinner,648.0,52.5,58.0,22.9
1,2025-03-27,lunch,819.0,63.9,82.9,25.8
1,2025-03-29,lunch,582.0,38.9,76.5,13.4
1,2025-03-29,snack,885.0,49.5,115.6,25.0
1,2025-03-29,breakfast,978.0,68.1,91.0,38.0
1,2025-03-31,snack,227.0,16.6,28.5,5.2
1,2025-03-31,dinner,1746.0,144.5,191.8,44.6
1,2025-03-31,lunch,619.0,38.4,79.2,16.5
1,2025-04-01,snack,1831.0,135.7,171.0,67.1
1,2025-04-01,lunch,717.0,46.3,79.4,23.8
1,2025-04-02,dinner,1555.0,89.2,179.0,53.6
1,2025-04-02,breakfast,539.0,44.8,53.3,16.3
1,2025-04-02,snack,506.0,43.6,44.5,17.1
1,2025-04-03,dinner,1654.0,121.0,147.9,64.3
1,2025-04-03,breakfast,679.0,54.3,75.5,17.8
1,2025-04-06,breakfast,632.0,35.2,79.3,19.3
1,2025-04-06,dinner,685.0,45.8,83.8,18.5
1,2025-04-06,lunch,667.0,43.1,85.1,17.1
1,2025-04-06,snack,582.0,34.8,69.1,18.5
1,2025-04-07,snack,636.0,41.8,72.0,20.1
1,2025-04-07,breakfast,1867.0,154.0,158.3,68.6
1,2025-04-08,dinner,1521.0,91.0,209.2,35.6
1,2025-04-08,lunch,994.0,70.1,100.4,34.7
1,2025-04-13,dinner,767.0,62.4,75.3,24.0
1,2025-04-13,snack,661.0,53.2,78.6,14.9
1,2025-04-13,breakfast,1010.0,77.9,97.7,34.2
1,2025-04-14,breakfast,723.0,58.2,62.8,26.6
1,2025-04-14,snack,1911.0,125.9,222.9,57.3
1,2025-04-16,breakfast,2483.0,213.5,262.3,64.4
1,2025-04-16,lunch,137.0,11.1,11.5,5.2
1,2025-04-17,dinner,1123.0,64.3,120.4,42.7
1,2025-04-17,snack,280.0,16.2,35.9,8.0
1,2025-04-17,breakfast,253.0,16.8,25.7,9.2
1,2025-04-17,lunch,850.0,60.2,97.7,24.3
1,2025-04-19,breakfast,1384.0,117.9,125.8,45.4
1,2025-04-19,snack,302.0,16.1,33.4,11.5
1,2025-04-19,dinner,845.0,56.5,99.9,24.4
1,2025-04-20,breakfast,1709.0,115.5,196.2,51.4
1,2025-04-20,lunch,866.0,63.3,80.4,32.3
1,2025-04-21,dinner,284.0,21.8,27.7,9.6
1,2025-04-21,lunch,130.0,8.7,15.1,3.9
1,2025-04-21,breakfast,1181.0,61.6,169.5,28.5
1,2025-04-21,snack,858.0,58.4,93.8,27.7
1,2025-04-22,dinner,723.0,41.8,84.3,24.3
1,2025-04-22,lunch,961.0,51.3,120.3,30.5
1,2025-04-22,snack,635.0,53.6,65.8,17.5
1,2025-04-23,snack,229.0,14.5,30.7,5.4
1,2025-04-23,dinner,776.0,60.3,70.5,28.1
1,2025-04-23,breakfast,530.0,40.7,60.6,13.9
1,2025-04-23,lunch,745.0,56.8,85.8,19.4
1,2025-04-24,breakfast,931.0,75.3,107.0,22.4
1,2025-04-24,dinner,1710.0,148.2,156.7,54.5
1,2025-04-25,breakfast,1548.0,114.3,181.3,40.6
1,2025-04-25,snack,1204.0,82.1,125.6,41.4
1,2025-04-26,breakfast,858.0,68.7,86.3,26.5
1,2025-04-26,snack,351.0,21.5,36.3,13.3
1,2025-04-26,lunch,1213.0,64.1,164.6,33.1
1,2025-04-27,dinner,2172.0,165.2,204.0,77.2
1,2025-04-27,breakfast,543.0,39.2,61.5,15.6
1,2025-04-28,breakfast,184.0,10.8,19.4,7.1
1,2025-04-28,dinner,1434.0,119.3,167.4,31.9
1,2025-04-28,snack,930.0,51.0,107.8,32.8
1,2025-04-29,breakfast,1165.0,61.7,133.6,42.7
1,2025-04-29,dinner,992.0,75.7,106.8,29.1
1,2025-04-29,lunch,575.0,39.5,72.6,14.1
1,2025-04-30,dinner,832.0,51.9,111.0,20.0
1,2025-04-30,lunch,610.0,34.1,85.3,14.7
1,2025-04-30,breakfast,704.0,49.5,90.2,16.2
1,2025-04-30,snack,714.0,50.8,91.4,16.1
1,2025-05-01,breakfast,376.0,24.2,40.0,13.3
1,2025-05-01,lunch,691.0,40.9,92.0,17.7
1,2025-05-01,snack,340.0,26.5,40.3,8.1
1,2025-05-01,dinner,965.0,79.9,96.1,29.0
1,2025-05-02,snack,807.0,45.9,114.1,18.6
1,2025-05-02,breakfast,186.0,12.0,22.6,5.3
1,2025-05-02,dinner,96.0,7.5,8.8,3.5
1,2025-05-02,lunch,1293.0,98.5,137.4,38.8
1,2025-05-05,dinner,958.0,70.7,119.3,22.0
1,2025-05-05,lunch,1014.0,67.8,102.8,36.9
1,2025-05-05,breakfast,86.0,6.7,10.4,1.9
1,2025-05-05,snack,662.0,55.3,70.6,17.6
1,2025-05-07,lunch,1087.0,91.4,110.1,31.2
1,2025-05-07,snack,1409.0,114.5,120.1,52.3
1,2025-05-07,breakfast,144.0,11.4,17.4,3.2
1,2025-05-13,breakfast,188.0,15.6,18.3,5.8
1,2025-05-13,snack,1032.0,83.5,84.4,40.1
1,2025-05-13,lunch,1126.0,86.1,121.4,32.9
1,2025-05-14,lunch,331.0,20.2,39.2,10.4
1,2025-05-14,snack,1112.0,93.4,97.7,38.6
1,2025-05-14,breakfast,744.0,55.2,83.5,21.0
1,2025-05-14,dinner,306.0,20.4,37.4,8.3
1,2025-05-18,lunch,1994.0,150.0,221.7,56.4
1,2025-05-18,breakfast,777.0,61.4,73.7,26.3
1,2025-05-19,lunch,241.0,19.3,27.9,5.8
1,2025-05-19,breakfast,578.0,39.6,60.6,19.7
1,2025-05-19,dinner,155.0,8.0,19.9,4.8
1,2025-05-19,snack,1623.0,119.3,179.2,47.7
1,2025-05-21,breakfast,779.0,63.1,74.2,25.5
1,2025-05-21,dinner,369.0,24.2,37.1,13.7
1,2025-05-21,lunch,984.0,50.7,133.0,27.7
1,2025-05-21,snack,327.0,19.8,45.3,7.4
1,2025-05-22,dinner,890.0,53.0,120.3,21.9
1,2025-05-22,lunch,1787.0,135.8,219.4,40.7
1,2025-05-23,dinner,1238.0,67.7,153.1,39.4
1,2025-05-23,lunch,1274.0,78.1,169.0,31.7
1,2025-05-24,breakfast,1603.0,107.5,157.3,60.5
1,2025-05-24,snack,893.0,54.2,96.1,32.5
1,2025-05-25,lunch,556.0,36.8,69.4,14.6
1,2025-05-25,dinner,1348.0,79.0,167.1,40.4
1,2025-05-25,snack,686.0,40.4,96.8,15.3
1,2025-05-27,dinner,56.0,4.1,5.0,2.2
1,2025-05-27,lunch,963.0,65.1,121.9,23.9
1,2025-05-27,breakfast,339.0,20.7,37.9,11.6
1,2025-05-27,snack,1111.0,81.2,130.8,29.3
1,2025-05-29,breakfast,301.0,18.3,32.9,10.7
1,2025-05-29,snack,994.0,83.6,83.0,36.4
1,2025-05-29,lunch,1188.0,62.1,137.6,43.3
1,2025-05-29,dinner,135.0,8.2,14.6,4.9
1,2025-05-30,dinner,896.0,50.9,113.7,26.4
1,2025-05-30,snack,1604.0,114.9,201.1,37.8
1,2025-05-31,lunch,1336.0,100.4,134.5,44.0
1,2025-05-31,dinner,414.0,35.8,34.0,15.0
1,2025-05-31,breakfast,911.0,77.1,75.6,33.3
1,2025-06-01,lunch,684.0,51.5,69.1,22.4
1,2025-06-01,snack,93.0,7.4,10.1,2.5
1,2025-06-01,dinner,836.0,60.7,93.1,24.6
1,2025-06-01,breakfast,917.0,63.4,99.0,29.7
1,2025-06-03,snack,1518.0,107.0,166.7,47.0
1,2025-06-03,breakfast,980.0,53.0,132.2,26.6
1,2025-06-05,breakfast,540.0,29.2,78.6,12.1
1,2025-06-05,snack,381.0,23.6,48.4,10.3
1,2025-06-05,dinner,357.0,26.7,40.0,10.0
1,2025-06-05,lunch,1530.0,122.3,136.7,54.9
1,2025-06-07,dinner,728.0,39.1,87.1,24.8
1,2025-06-07,snack,551.0,29.0,65.2,19.4
1,2025-06-07,breakfast,193.0,15.5,18.7,6.3
1,2025-06-07,lunch,1132.0,64.9,154.2,28.4
1,2025-06-08,snack,741.0,49.9,79.6,24.7
1,2025-06-08,dinner,1586.0,120.2,141.6,59.9
1,2025-06-08,lunch,335.0,22.0,42.3,8.6
1,2025-06-09,snack,836.0,71.2,72.1,29.2
1,2025-06-09,breakfast,395.0,28.0,42.8,12.4
1,2025-06-09,lunch,1006.0,51.6,143.1,25.3
1,2025-06-09,dinner,402.0,30.6,45.4,10.9
1,2025-06-10,breakfast,573.0,45.0,68.2,13.4
1,2025-06-10,dinner,2158.0,110.7,291.7,60.9
1,2025-06-13,lunch,669.0,38.2,84.7,19.7
1,2025-06-13,snack,1452.0,117.1,133.1,50.1
1,2025-06-13,dinner,320.0,20.4,33.3,11.7
1,2025-06-14,lunch,1863.0,99.3,214.4,67.6
1,2025-06-14,breakfast,770.0,46.6,94.5,22.9
1,2025-06-14,dinner,87.0,6.2,9.5,2.7
1,2025-06-15,dinner,457.0,31.5,49.1,15.0
1,2025-06-15,snack,705.0,57.9,61.4,25.3
1,2025-06-15,lunch,551.0,31.4,67.7,17.2
1,2025-06-15,breakfast,566.0,39.0,69.3,14.8
1,2025-06-16,lunch,1496.0,109.3,155.1,48.7
1,2025-06-16,snack,645.0,49.4,60.1,23.0
1,2025-06-16,breakfast,289.0,24.4,27.9,8.9
1,2025-06-17,dinner,741.0,43.1,92.5,22.1
1,2025-06-17,breakfast,1812.0,138.5,219.6,42.2
1,2025-06-18,lunch,400.0,34.2,43.2,10.1
1,2025-06-18,breakfast,1799.0,151.0,145.4,68.2
1,2025-06-18,dinner,119.0,8.8,14.6,2.8
1,2025-06-19,lunch,60.0,5.0,5.0,2.2
1,2025-06-19,snack,498.0,43.2,41.3,17.8
1,2025-06-19,dinner,1679.0,121.9,199.3,43.8
1,2025-06-20,breakfast,679.0,55.8,60.8,23.6
1,2025-06-20,lunch,1042.0,74.2,116.6,31.0
1,2025-06-20,dinner,767.0,40.2,102.2,21.9
1,2025-06-21,snack,1125.0,94.9,91.1,42.3
1,2025-06-21,breakfast,682.0,57.0,77.6,16.0
1,2025-06-21,dinner,683.0,51.6,59.9,26.3
1,2025-06-23,snack,1018.0,85.5,87.1,36.4
1,2025-06-23,lunch,633.0,39.1,70.8,21.5
1,2025-06-23,breakfast,818.0,60.0,80.6,28.4
1,2025-06-27,breakfast,884.0,61.0,109.2,22.6
1,2025-06-27,lunch,1498.0,98.5,170.4,46.9
1,2025-06-29,snack,1013.0,57.2,136.6,26.4
1,2025-06-29,dinner,951.0,68.1,121.7,21.3
1,2025-06-29,lunch,681.0,57.8,54.0,26.0
1,2025-06-30,snack,1608.0,138.8,127.0,60.5
1,2025-06-30,lunch,1041.0,59.7,132.8,30.1
1,2025-07-01,snack,1172.0,63.5,130.5,44.0
1,2025-07-01,lunch,1482.0,124.1,119.7,56.3
1,2025-07-04,breakfast,577.0,43.3,55.2,20.3
1,2025-07-04,lunch,465.0,25.9,55.3,15.6
1,2025-07-04,snack,1288.0,73.6,170.0,34.9
1,2025-07-05,lunch,727.0,46.9,85.3,22.0
1,2025-07-05,breakfast,348.0,17.7,49.7,8.7
1,2025-07-05,dinner,1460.0,122.9,141.2,44.8
1,2025-07-06,snack,819.0,48.8,102.0,24.0
1,2025-07-06,dinner,1806.0,125.9,168.3,69.9
1,2025-07-08,dinner,705.0,48.5,91.0,16.3
1,2025-07-08,breakfast,829.0,71.8,64.3,31.6
1,2025-07-08,snack,1163.0,96.5,128.1,29.4
1,2025-07-08,lunch,113.0,9.9,9.7,3.9
1,2025-07-10,lunch,1954.0,120.0,241.0,56.6
1,2025-07-10,dinner,1056.0,70.3,118.1,33.6
1,2025-07-11,dinner,1611.0,120.7,190.3,40.8
1,2025-07-11,breakfast,775.0,61.4,83.2,21.8
1,2025-07-12,dinner,492.0,29.8,54.3,17.3
1,2025-07-12,lunch,930.0,63.8,103.8,28.8
1,2025-07-12,breakfast,202.0,14.6,24.1,5.2
1,2025-07-12,snack,994.0,58.7,133.4,25.1
1,2025-07-13,snack,1141.0,94.8,102.3,39.2
1,2025-07-13,breakfast,593.0,48.3,67.8,14.3
1,2025-07-13,lunch,119.0,8.0,11.5,4.5
1,2025-07-13,dinner,739.0,47.9,93.6,19.2
1,2025-07-15,lunch,1062.0,75.9,125.1,28.7
1,2025-07-15,dinner,843.0,67.4,93.4,22.2
1,2025-07-15,snack,396.0,30.3,35.9,14.6
1,2025-07-15,breakfast,304.0,22.1,33.2,9.2
1,2025-07-16,lunch,1001.0,80.6,116.9,23.5
1,2025-07-16,snack,1731.0,127.6,193.5,49.6
1,2025-07-17,dinner,351.0,27.3,32.0,12.6
1,2025-07-17,breakfast,669.0,40.1,74.5,23.4
1,2025-07-17,lunch,398.0,20.9,51.4,12.1
1,2025-07-17,snack,1096.0,66.1,114.9,41.3
1,2025-07-21,dinner,2061.0,108.4,277.4,57.5
1,2025-07-21,lunch,656.0,50.9,55.7,25.5
1,2025-07-22,lunch,1674.0,115.3,203.4,44.4
1,2025-07-22,snack,661.0,46.5,63.0,24.8
1,2025-07-22,dinner,101.0,5.6,12.3,3.3
1,2025-07-22,breakfast,161.0,12.0,16.3,5.3
1,2025-07-23,dinner,1705.0,105.2,180.9,62.3
1,2025-07-23,breakfast,1012.0,57.5,139.2,25.0
1,2025-07-24,breakfast,1972.0,114.2,258.5,53.5
1,2025-07-24,dinner,674.0,33.9,96.4,17.0
1,2025-07-25,lunch,1241.0,77.5,143.0,39.9
1,2025-07-25,breakfast,1356.0,113.1,125.3,44.7
1,2025-07-26,breakfast,951.0,68.5,88.2,36.0
1,2025-07-26,snack,1372.0,92.5,165.7,37.7
1,2025-07-27,snack,1191.0,86.1,147.9,28.3
1,2025-07-27,dinner,462.0,34.9,51.9,12.8
1,2025-07-27,breakfast,972.0,82.4,96.4,28.5
1,2025-07-28,lunch,1387.0,116.8,112.5,52.2
1,2025-07-28,snack,1383.0,88.9,176.8,35.6
1,2025-07-29,lunch,925.0,46.3,136.8,21.4
1,2025-07-29,snack,1825.0,150.5,170.0,60.4
1,2025-08-01,lunch,666.0,51.5,68.2,20.8
1,2025-08-01,breakfast,954.0,63.4,104.0,31.6
1,2025-08-01,snack,1055.0,67.1,116.5,35.6
1,2025-08-02,lunch,394.0,30.8,36.6,13.8
1,2025-08-02,breakfast,1362.0,92.6,130.5,52.2
1,2025-08-02,dinner,557.0,44.8,58.3,16.1
1,2025-08-03,lunch,648.0,51.4,73.3,16.6
1,2025-08-03,breakfast,1897.0,123.2,247.0,46.3
1,2025-08-04,dinner,515.0,41.3,42.6,19.9
1,2025-08-04,lunch,575.0,36.1,61.0,20.7
1,2025-08-04,snack,819.0,65.9,72.7,29.4
1,2025-08-04,breakfast,785.0,55.2,99.8,18.4
1,2025-08-05,dinner,579.0,29.2,67.0,21.6
1,2025-08-05,breakfast,1419.0,99.6,148.9,47.2
1,2025-08-05,snack,564.0,37.5,65.2,17.0
1,2025-08-06,breakfast,1714.0,130.8,187.9,48.8
1,2025-08-06,lunch,685.0,53.9,66.9,22.4
1,2025-08-08,breakfast,1548.0,127.8,138.2,53.8
1,2025-08-08,dinner,1105.0,57.7,155.2,28.1
1,2025-08-09,breakfast,166.0,10.3,22.2,4.0
1,2025-08-09,lunch,1165.0,91.8,136.3,28.0
1,2025-08-09,dinner,907.0,63.4,92.9,31.3
1,2025-08-09,snack,429.0,27.3,57.4,10.0
1,2025-08-10,dinner,347.0,21.8,44.7,9.0
1,2025-08-10,lunch,856.0,48.7,93.6,31.8
1,2025-08-10,breakfast,1114.0,86.2,131.5,27.0
1,2025-08-11,breakfast,2344.0,132.9,277.3,78.1
1,2025-08-11,lunch,159.0,10.0,16.5,5.9
1,2025-08-12,lunch,381.0,27.9,37.7,13.2
1,2025-08-12,breakfast,2270.0,194.0,242.5,58.2
1,2025-08-14,breakfast,982.0,71.3,112.0,27.6
1,2025-08-14,dinner,959.0,49.0,109.8,36.0
1,2025-08-14,snack,125.0,10.9,13.3,3.2
1,2025-08-14,lunch,650.0,48.0,78.2,16.1
1,2025-08-15,lunch,175.0,14.8,14.6,6.4
1,2025-08-15,breakfast,2471.0,167.1,245.5,91.2
1,2025-08-16,snack,1356.0,77.8,165.0,42.7
1,2025-08-16,lunch,1249.0,63.2,153.1,42.6
1,2025-08-20,snack,907.0,53.7,107.6,29.1
1,2025-08-20,lunch,1419.0,120.8,121.6,49.9
1,2025-08-20,breakfast,53.0,3.8,6.5,1.3
1,2025-08-20,dinner,125.0,10.5,10.8,4.5
1,2025-08-21,breakfast,290.0,23.4,32.8,7.3
1,2025-08-21,lunch,693.0,44.0,72.4,25.3
1,2025-08-21,snack,833.0,56.0,106.9,20.2
1,2025-08-21,dinner,764.0,41.5,103.4,20.5
1,2025-08-23,lunch,350.0,23.8,40.8,10.2
1,2025-08-23,snack,1908.0,151.2,189.3,60.7
1,2025-08-23,breakfast,530.0,26.9,72.7,14.6
1,2025-08-24,dinner,1145.0,68.5,150.5,29.9
1,2025-08-24,breakfast,411.0,25.0,45.2,14.5
1,2025-08-24,lunch,866.0,66.5,96.4,23.8
1,2025-08-24,snack,95.0,8.1,8.7,3.1
1,2025-08-25,snack,1208.0,75.6,140.4,38.2
1,2025-08-25,lunch,1239.0,95.3,131.9,36.7
1,2025-08-27,dinner,952.0,48.8,108.4,35.9
1,2025-08-27,snack,599.0,46.4,61.0,18.8
1,2025-08-27,lunch,758.0,64.1,79.3,20.5
1,2025-08-27,breakfast,441.0,32.3,43.4,15.4
1,2025-08-28,lunch,1689.0,145.3,180.8,42.7
1,2025-08-28,snack,992.0,82.0,112.6,23.7
1,2025-08-29,snack,881.0,49.7,105.5,28.9
1,2025-08-29,dinner,1812.0,109.2,185.5,70.4
1,2025-08-30,dinner,1162.0,87.2,142.3,27.1
1,2025-08-30,snack,809.0,65.2,85.6,22.9
1,2025-08-30,breakfast,270.0,17.3,34.0,7.2
1,2025-08-30,lunch,257.0,22.1,21.1,9.3
1,2025-08-31,lunch,195.0,14.4,21.5,5.7
1,2025-08-31,dinner,2229.0,183.7,178.6,86.7
1,2025-09-01,snack,522.0,32.1,61.3,16.5
1,2025-09-01,breakfast,809.0,46.8,100.8,24.3
1,2025-09-01,dinner,501.0,34.6,48.8,18.6
1,2025-09-01,lunch,1047.0,86.7,112.2,27.9
1,2025-09-02,dinner,2095.0,151.3,216.6,69.3
1,2025-09-02,lunch,520.0,32.6,62.8,15.3
1,2025-09-03,lunch,673.0,52.7,62.9,23.4
1,2025-09-03,breakfast,1864.0,144.6,227.5,41.7
1,2025-09-08,snack,1215.0,82.7,148.1,32.4
1,2025-09-08,dinner,248.0,13.3,28.8,8.9
1,2025-09-08,lunch,906.0,57.0,106.9,27.8
1,2025-09-08,breakfast,557.0,36.0,71.5,14.1
1,2025-09-09,dinner,810.0,70.4,88.3,19.4
1,2025-09-09,snack,252.0,17.2,27.2,8.3
1,2025-09-09,breakfast,1476.0,121.7,167.3,35.6
1,2025-09-12,lunch,2282.0,199.6,198.6,76.6
1,2025-09-12,breakfast,520.0,37.9,63.5,12.7
1,2025-09-14,lunch,759.0,50.6,77.8,27.3
1,2025-09-14,snack,594.0,45.9,66.4,16.1
1,2025-09-14,dinner,854.0,70.0,79.7,28.3
1,2025-09-14,breakfast,349.0,28.8,29.3,13.0
1,2025-09-15,breakfast,1351.0,104.7,137.9,42.3
1,2025-09-15,snack,1391.0,73.1,179.7,42.2
1,2025-09-16,dinner,1098.0,72.4,131.1,31.6
1,2025-09-16,breakfast,1096.0,63.2,114.9,42.6
1,2025-09-16,snack,432.0,37.8,36.6,15.0
1,2025-09-17,dinner,1870.0,107.6,203.5,69.5
1,2025-09-17,breakfast,974.0,51.7,119.7,32.0
1,2025-09-18,snack,207.0,16.3,22.0,6.0
1,2025-09-18,breakfast,931.0,46.6,133.9,23.3
1,2025-09-18,dinner,1055.0,54.8,149.7,26.3
1,2025-09-18,lunch,350.0,22.9,44.0,9.1
1,2025-09-19,snack,830.0,59.3,95.8,23.3
1,2025-09-19,lunch,286.0,19.9,36.5,6.7
1,2025-09-19,dinner,1112.0,87.4,112.7,34.6
1,2025-09-19,breakfast,353.0,19.1,44.7,10.9
1,2025-09-20,snack,648.0,40.0,73.2,21.7
1,2025-09-20,lunch,315.0,26.5,29.6,10.1
1,2025-09-20,breakfast,1612.0,81.5,201.7,53.3
1,2025-09-21,lunch,473.0,27.3,62.6,12.6
1,2025-09-21,dinner,1189.0,74.8,123.0,44.2
1,2025-09-21,snack,634.0,47.5,59.8,22.8
1,2025-09-22,dinner,112.0,9.2,12.8,2.7
1,2025-09-22,breakfast,598.0,32.8,75.8,18.2
1,2025-09-22,lunch,1694.0,143.4,168.8,49.4
1,2025-09-23,lunch,1080.0,84.7,97.3,39.1
1,2025-09-23,breakfast,1810.0,155.3,141.6,69.1
1,2025-09-24,snack,2105.0,133.1,235.6,70.0
1,2025-09-24,lunch,161.0,10.2,18.7,5.1
1,2025-09-24,breakfast,331.0,20.2,34.1,12.6
1,2025-09-26,breakfast,629.0,34.4,83.2,17.6
1,2025-09-26,snack,445.0,38.2,37.1,16.0
1,2025-09-26,dinner,1278.0,110.6,129.9,35.1
1,2025-09-26,lunch,277.0,20.1,31.6,7.8
1,2025-09-27,dinner,756.0,54.9,89.5,19.8
1,2025-09-27,lunch,306.0,25.7,34.0,7.5
1,2025-09-27,snack,669.0,36.3,80.2,22.6
1,2025-09-27,breakfast,926.0,59.3,102.3,31.1
1,2025-09-28,dinner,2218.0,178.8,208.2,74.4
1,2025-09-28,snack,446.0,37.7,49.1,11.0
1,2025-09-29,dinner,1343.0,103.3,149.0,37.1
1,2025-09-29,breakfast,145.0,10.8,14.2,5.0
1,2025-09-29,snack,1130.0,92.9,119.0,31.4
1,2025-09-30,dinner,468.0,24.8,59.2,14.7
1,2025-09-30,snack,399.0,22.4,46.0,13.9
1,2025-09-30,lunch,1575.0,94.0,211.3,39.3
1,2025-10-01,snack,1714.0,89.4,191.7,65.5
1,2025-10-01,dinner,1043.0,76.3,101.6,36.8
1,2025-10-02,lunch,920.0,67.1,88.8,32.9
1,2025-10-02,breakfast,867.0,64.8,87.1,28.8
1,2025-10-02,dinner,669.0,39.6,79.4,21.4
1,2025-10-04,snack,1358.0,89.0,164.2,38.3
1,2025-10-04,lunch,319.0,24.9,33.7,9.4
1,2025-10-04,dinner,955.0,81.9,77.7,35.2
1,2025-10-05,breakfast,1439.0,81.6,166.7,49.5
1,2025-10-05,lunch,488.0,40.9,55.4,11.4
1,2025-10-05,snack,684.0,41.9,90.2,17.3
1,2025-10-06,lunch,204.0,16.6,23.6,4.8
1,2025-10-06,dinner,846.0,73.0,75.5,28.0
1,2025-10-06,snack,1505.0,110.1,152.2,50.7
1,2025-10-07,snack,1752.0,93.7,218.2,56.1
1,2025-10-07,lunch,273.0,19.7,32.8,7.0
1,2025-10-07,dinner,617.0,36.4,67.2,22.5
1,2025-10-08,lunch,124.0,6.5,17.1,3.3
1,2025-10-08,dinner,1009.0,66.9,109.8,33.6
1,2025-10-08,snack,1493.0,75.0,204.2,41.8
1,2025-10-13,lunch,361.0,29.5,35.9,11.0
1,2025-10-13,dinner,2154.0,148.0,208.4,80.9
1,2025-10-14,dinner,1011.0,66.6,132.4,23.9
1,2025-10-14,snack,1423.0,79.7,175.5,44.7
1,2025-10-15,lunch,506.0,43.9,52.8,13.2
1,2025-10-15,breakfast,1509.0,119.3,159.8,43.6
1,2025-10-15,snack,531.0,37.1,49.6,20.5
1,2025-10-16,breakfast,1412.0,97.2,141.1,51.0
1,2025-10-16,lunch,105.0,6.0,11.1,4.1
1,2025-10-16,snack,724.0,56.4,74.5,22.3
1,2025-10-16,dinner,251.0,18.0,31.7,5.8
1,2025-10-17,snack,1176.0,62.9,164.9,29.4
1,2025-10-17,lunch,710.0,59.9,66.6,22.6
1,2025-10-17,dinner,564.0,41.2,55.4,19.7
1,2025-10-20,breakfast,1775.0,132.9,195.9,51.1
